iss_date,DATA_INIZIO_SINTOMI,CASI
19/05/2022,28/01/2020,15
19/05/2022,29/01/2020,21
19/05/2022,30/01/2020,29
19/05/2022,31/01/2020,34
19/05/2022,01/02/2020,53
19/05/2022,02/02/2020,42
19/05/2022,03/02/2020,25
19/05/2022,04/02/2020,24
19/05/2022,05/02/2020,29
19/05/2022,06/02/2020,26
19/05/2022,07/02/2020,22
19/05/2022,08/02/2020,17
19/05/2022,09/02/2020,17
19/05/2022,10/02/2020,61
19/05/2022,11/02/2020,33
19/05/2022,12/02/2020,54
19/05/2022,13/02/2020,51
19/05/2022,14/02/2020,68
19/05/2022,15/02/2020,151
19/05/2022,16/02/2020,83
19/05/2022,17/02/2020,146
19/05/2022,18/02/2020,164
19/05/2022,19/02/2020,145
19/05/2022,20/02/2020,408
19/05/2022,21/02/2020,317
19/05/2022,22/02/2020,402
19/05/2022,23/02/2020,502
19/05/2022,24/02/2020,676
19/05/2022,25/02/2020,816
19/05/2022,26/02/2020,741
19/05/2022,27/02/2020,898
19/05/2022,28/02/2020,1209
19/05/2022,29/02/2020,1079
19/05/2022,01/03/2020,2480
19/05/2022,02/03/2020,1942
19/05/2022,03/03/2020,2249
19/05/2022,04/03/2020,1957
19/05/2022,05/03/2020,2624
19/05/2022,06/03/2020,2969
19/05/2022,07/03/2020,3128
19/05/2022,08/03/2020,3700
19/05/2022,09/03/2020,4446
19/05/2022,10/03/2020,6140
19/05/2022,11/03/2020,4239
19/05/2022,12/03/2020,4810
19/05/2022,13/03/2020,5372
19/05/2022,14/03/2020,4690
19/05/2022,15/03/2020,5860
19/05/2022,16/03/2020,5345
19/05/2022,17/03/2020,4554
19/05/2022,18/03/2020,4789
19/05/2022,19/03/2020,4271
19/05/2022,20/03/2020,6190
19/05/2022,21/03/2020,3848
19/05/2022,22/03/2020,3802
19/05/2022,23/03/2020,4385
19/05/2022,24/03/2020,3581
19/05/2022,25/03/2020,3830
19/05/2022,26/03/2020,3297
19/05/2022,27/03/2020,3530
19/05/2022,28/03/2020,3152
19/05/2022,29/03/2020,2376
19/05/2022,30/03/2020,3676
19/05/2022,31/03/2020,2597
19/05/2022,01/04/2020,4116
19/05/2022,02/04/2020,2711
19/05/2022,03/04/2020,2722
19/05/2022,04/04/2020,2358
19/05/2022,05/04/2020,2055
19/05/2022,06/04/2020,2458
19/05/2022,07/04/2020,2267
19/05/2022,08/04/2020,2143
19/05/2022,09/04/2020,2063
19/05/2022,10/04/2020,2724
19/05/2022,11/04/2020,1622
19/05/2022,12/04/2020,1644
19/05/2022,13/04/2020,1510
19/05/2022,14/04/2020,1857
19/05/2022,15/04/2020,2174
19/05/2022,16/04/2020,1671
19/05/2022,17/04/2020,1638
19/05/2022,18/04/2020,1298
19/05/2022,19/04/2020,1046
19/05/2022,20/04/2020,1904
19/05/2022,21/04/2020,1199
19/05/2022,22/04/2020,1233
19/05/2022,23/04/2020,1251
19/05/2022,24/04/2020,1120
19/05/2022,25/04/2020,884
19/05/2022,26/04/2020,676
19/05/2022,27/04/2020,1124
19/05/2022,28/04/2020,871
19/05/2022,29/04/2020,925
19/05/2022,30/04/2020,865
19/05/2022,01/05/2020,701
19/05/2022,02/05/2020,510
19/05/2022,03/05/2020,410
19/05/2022,04/05/2020,656
19/05/2022,05/05/2020,631
19/05/2022,06/05/2020,566
19/05/2022,07/05/2020,498
19/05/2022,08/05/2020,524
19/05/2022,09/05/2020,300
19/05/2022,10/05/2020,333
19/05/2022,11/05/2020,440
19/05/2022,12/05/2020,450
19/05/2022,13/05/2020,386
19/05/2022,14/05/2020,338
19/05/2022,15/05/2020,343
19/05/2022,16/05/2020,243
19/05/2022,17/05/2020,188
19/05/2022,18/05/2020,305
19/05/2022,19/05/2020,254
19/05/2022,20/05/2020,293
19/05/2022,21/05/2020,227
19/05/2022,22/05/2020,193
19/05/2022,23/05/2020,141
19/05/2022,24/05/2020,106
19/05/2022,25/05/2020,236
19/05/2022,26/05/2020,186
19/05/2022,27/05/2020,213
19/05/2022,28/05/2020,173
19/05/2022,29/05/2020,142
19/05/2022,30/05/2020,122
19/05/2022,31/05/2020,69
19/05/2022,01/06/2020,173
19/05/2022,02/06/2020,66
19/05/2022,03/06/2020,140
19/05/2022,04/06/2020,128
19/05/2022,05/06/2020,164
19/05/2022,06/06/2020,98
19/05/2022,07/06/2020,74
19/05/2022,08/06/2020,135
19/05/2022,09/06/2020,125
19/05/2022,10/06/2020,116
19/05/2022,11/06/2020,110
19/05/2022,12/06/2020,126
19/05/2022,13/06/2020,76
19/05/2022,14/06/2020,82
19/05/2022,15/06/2020,120
19/05/2022,16/06/2020,108
19/05/2022,17/06/2020,97
19/05/2022,18/06/2020,97
19/05/2022,19/06/2020,90
19/05/2022,20/06/2020,69
19/05/2022,21/06/2020,66
19/05/2022,22/06/2020,90
19/05/2022,23/06/2020,79
19/05/2022,24/06/2020,99
19/05/2022,25/06/2020,91
19/05/2022,26/06/2020,109
19/05/2022,27/06/2020,77
19/05/2022,28/06/2020,61
19/05/2022,29/06/2020,104
19/05/2022,30/06/2020,71
19/05/2022,01/07/2020,118
