iss_date,DATA_PRELIEVO_DIAGNOSI,CASI
02/05/2022,29/01/2020,<5
02/05/2022,06/02/2020,<5
02/05/2022,20/02/2020,<5
02/05/2022,21/02/2020,36
02/05/2022,22/02/2020,58
02/05/2022,23/02/2020,77
02/05/2022,24/02/2020,86
02/05/2022,25/02/2020,191
02/05/2022,26/02/2020,277
02/05/2022,27/02/2020,287
02/05/2022,28/02/2020,354
02/05/2022,29/02/2020,373
02/05/2022,01/03/2020,410
02/05/2022,02/03/2020,629
02/05/2022,03/03/2020,802
02/05/2022,04/03/2020,1077
02/05/2022,05/03/2020,1302
02/05/2022,06/03/2020,1530
02/05/2022,07/03/2020,1438
02/05/2022,08/03/2020,1450
02/05/2022,09/03/2020,2239
02/05/2022,10/03/2020,2451
02/05/2022,11/03/2020,2776
02/05/2022,12/03/2020,3144
02/05/2022,13/03/2020,4102
02/05/2022,14/03/2020,3534
02/05/2022,15/03/2020,2849
02/05/2022,16/03/2020,4818
02/05/2022,17/03/2020,5347
02/05/2022,18/03/2020,5690
02/05/2022,19/03/2020,5684
02/05/2022,20/03/2020,6256
02/05/2022,21/03/2020,4922
02/05/2022,22/03/2020,3926
02/05/2022,23/03/2020,6101
02/05/2022,24/03/2020,5916
02/05/2022,25/03/2020,5803
02/05/2022,26/03/2020,5702
02/05/2022,27/03/2020,5788
02/05/2022,28/03/2020,4530
02/05/2022,29/03/2020,3012
02/05/2022,30/03/2020,5085
02/05/2022,31/03/2020,5360
02/05/2022,01/04/2020,5023
02/05/2022,02/04/2020,4776
02/05/2022,03/04/2020,4445
02/05/2022,04/04/2020,3664
02/05/2022,05/04/2020,2601
02/05/2022,06/04/2020,4090
02/05/2022,07/04/2020,4141
02/05/2022,08/04/2020,4795
02/05/2022,09/04/2020,4687
02/05/2022,10/04/2020,5131
02/05/2022,11/04/2020,3430
02/05/2022,12/04/2020,1919
02/05/2022,13/04/2020,2268
02/05/2022,14/04/2020,3280
02/05/2022,15/04/2020,3947
02/05/2022,16/04/2020,3705
02/05/2022,17/04/2020,3499
02/05/2022,18/04/2020,2640
02/05/2022,19/04/2020,1386
02/05/2022,20/04/2020,3006
02/05/2022,21/04/2020,3081
02/05/2022,22/04/2020,2605
02/05/2022,23/04/2020,2811
02/05/2022,24/04/2020,2740
02/05/2022,25/04/2020,1666
02/05/2022,26/04/2020,1017
02/05/2022,27/04/2020,1982
02/05/2022,28/04/2020,2240
02/05/2022,29/04/2020,2328
02/05/2022,30/04/2020,2267
02/05/2022,01/05/2020,1084
02/05/2022,02/05/2020,1021
02/05/2022,03/05/2020,506
02/05/2022,04/05/2020,1456
02/05/2022,05/05/2020,1536
02/05/2022,06/05/2020,1442
02/05/2022,07/05/2020,1390
02/05/2022,08/05/2020,1380
02/05/2022,09/05/2020,731
02/05/2022,10/05/2020,336
02/05/2022,11/05/2020,873
02/05/2022,12/05/2020,915
02/05/2022,13/05/2020,890
02/05/2022,14/05/2020,901
02/05/2022,15/05/2020,791
02/05/2022,16/05/2020,606
02/05/2022,17/05/2020,298
02/05/2022,18/05/2020,655
02/05/2022,19/05/2020,720
02/05/2022,20/05/2020,676
02/05/2022,21/05/2020,621
02/05/2022,22/05/2020,685
02/05/2022,23/05/2020,356
02/05/2022,24/05/2020,147
02/05/2022,25/05/2020,513
02/05/2022,26/05/2020,540
02/05/2022,27/05/2020,523
02/05/2022,28/05/2020,516
02/05/2022,29/05/2020,386
02/05/2022,30/05/2020,286
02/05/2022,31/05/2020,89
02/05/2022,01/06/2020,377
02/05/2022,02/06/2020,87
02/05/2022,03/06/2020,358
02/05/2022,04/06/2020,361
02/05/2022,05/06/2020,385
02/05/2022,06/06/2020,203
02/05/2022,07/06/2020,84
02/05/2022,08/06/2020,300
02/05/2022,09/06/2020,368
02/05/2022,10/06/2020,394
02/05/2022,11/06/2020,449
02/05/2022,12/06/2020,369
02/05/2022,13/06/2020,214
